word	tag	sense_se-id	sense_sy-id	D@A1	F@A1	SFI@A1	U@A1	tf-idf@A1	D@A2	F@A2	SFI@A2	U@A2	tf-idf@A2	D@B1	F@B1	SFI@B1	U@B1	tf-idf@B1	D@B2	F@B2	SFI@B2	U@B2	tf-idf@B2	D@C1	F@C1	SFI@C1	U@C1	tf-idf@C1	D@TOTAL	F@TOTAL	SFI@TOTAL	U@TOTAL	tf-idf@TOTAL
atlas	N(soort)	atlas-n-1	eng-30-06427086-n	-	-	-	-	-	0.07383152523336567	12	47.66488072769489	5.841011654317041	19.313254949209202	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.06595952339175837	12	43.50047473610389	2.2389658710910694	0.0
atleet	N(soort)	atleet-n-1	odwn-10-104228646-n	-	-	-	-	-	-	-	-	-	-	0.0	1	24.143579592574874	0.025963184482855034	0.9162907318741551	0.10645772018958949	10	52.51232642623162	17.83333806875784	9.162907318741551	-	-	-	-	-	0.1111932917198857	11	45.3485146209859	3.426505727572723	0.0
atletiek	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	26.236175815658235	0.042035632019860526	0.9162907318741551	0.14746305199023912	2	46.73194044857872	4.7118780834438585	1.8325814637483102	-	-	-	-	-	0.16083040778235247	3	41.28307171117002	1.343715018133773	0.0
atletiekpiste	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	25.668404451198178	0.03688420652723056	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	16.15785554020624	0.004128435976930646	0.0
atmosfeer	N(soort)	atmosfeer-n-3	eng-30-14524661-n	-	-	-	-	-	-	-	-	-	-	0.0	2	29.903761487211	0.0978083986867343	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	0.0	2	20.393212576219064	0.01094765890344365	0.0
attentieniveau	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.50050476478724	0.2818710520767929	1.6094379124341003	-	-	-	-	-	0.0	1	19.4080712985021	0.008725837679359931	0.0
attitude	N(soort)	attitude-n-1	eng-30-06193203-n	-	-	-	-	-	-	-	-	-	-	0.0	1	27.14813111049451	0.051857683292475	0.9162907318741551	0.0	1	33.704864234588456	0.23468558961459854	0.9162907318741551	-	-	-	-	-	0.10147268954891664	2	37.592549203465936	0.5744535535938281	0.0
au	N(soort)	-	-	-	-	-	-	-	0.18002486524878292	3	45.39082083045187	3.4600476765348307	2.7488721956224653	0.0	1	19.087481667263873	0.008104909441737813	0.9162907318741551	-	-	-	-	-	-	-	-	-	-	0.20294537909783328	4	43.538932465086724	2.2588804488331005	0.0
audiobijdrage	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	15.27062239448776	0.003365597988518245	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	5.760073483495822	0.0003767101729415301	0.0
audioboek	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	23.540620573702363	0.022597586494336786	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	14.030071662710428	0.0025293397326074164	0.0
augustus	SPEC(deeleigen)	-	-	-	-	-	-	-	0.2271660877362988	8	50.66020373394649	11.641806415603552	4.086604990127926	0.33006570708795924	9	53.951540755141366	24.840142076349917	4.597430613893916	0.14746305199023912	2	46.90842459667855	4.90729831605326	1.0216512475319814	-	-	-	-	-	0.366960615346015	19	52.87398119053741	19.381979016464282	0.0
australisch	ADJ()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.178952258261106	0.26175514439554165	1.6094379124341003	-	-	-	-	-	0.0	1	19.086518791975962	0.008103112699599443	0.0
auteur	N(soort)	auteur-n-1	eng-30-10794014-n	-	-	-	-	-	-	-	-	-	-	0.27077889439427366	7	52.00233728268414	15.857463786167102	6.414035123119086	0.31381395012082414	7	55.44149035458375	35.006527720791	6.414035123119086	-	-	-	-	-	0.3228866881840106	14	50.99029381194774	12.56114940389001	0.0
auteursrecht	N(soort)	auteursrecht-n-1	odwn-10-108310501-n	-	-	-	-	-	-	-	-	-	-	0.0	1	21.871141777544253	0.015385590804654833	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	12.360592866552311	0.001722103647732709	0.0
authenticiteit	N(soort)	authenticiteit-n-1	eng-30-04783247-n	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	34.481330584330024	0.2806293293804194	3.2188758248682006	-	-	-	-	-	0.0	2	19.38889711804488	0.008687397865794469	0.0
authentiek	ADJ()	r_a-9119	-	-	-	-	-	-	0.0	1	20.199807703318307	0.01047082184374716	0.9162907318741551	-	-	-	-	-	0.2834133825778763	5	53.58298503691869	22.81909958627479	4.5814536593707755	-	-	-	-	-	0.2284788674816302	6	45.81931966399779	3.8188444275173636	0.0
autistisch	ADJ()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	31.13556303816857	0.129884194040672	1.6094379124341003	-	-	-	-	-	0.0	1	16.043129571883426	0.0040208044989473515	0.0
auto	N(soort)	car.n.01	eng-30-02958343-n	0.45764329055342895	31	70.49632148898093	1121.0684975422514	0.0	0.33509406638955536	14	54.74188929815044	29.798124463044	0.0	0.5486823932898737	121	67.44579668980234	555.3664867620527	0.0	0.342398603373972	5	54.43577957373445	27.770132849336864	0.0	0.276434590943675	3	62.98561913978862	198.86662988410257	0.0	0.5363962937427322	174	64.14117084016868	259.48788365529856	0.0
auto-ongeluk	N(soort)	auto-ongeluk-n-1	eng-30-07301950-n	-	-	-	-	-	-	-	-	-	-	0.12110367334688617	2	43.0706434999641	2.027983186251663	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	0.10147268954891664	2	37.5210432663868	0.5650727008179043	0.0
